,age,gender,friends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports_interest,physical_appearance_interest,shopping_interest,music_interest,religion_interest,social_behaviors_interest,mortality_interest
324,18.705,F,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
325,19.296,F,31,2,0,0,2,0,1,0,0,0,6,0,0,1,0,1,0
326,18.387,F,1,0,0,0,1,0,0,0,1,0,6,0,0,2,2,2,0
327,18.275,F,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
328,18.727,M,64,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0
329,19.195,F,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
330,18.91,F,43,1,0,0,0,0,0,1,0,0,2,2,1,1,0,0,0
331,18.256,F,37,0,0,0,0,2,0,0,0,0,2,3,1,0,0,0,0
332,18.626,F,15,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0
333,20.137,M,0,1,2,0,0,0,0,0,0,0,3,5,0,1,2,0,0
334,18.53,F,20,0,1,0,0,0,0,1,0,0,2,3,0,2,0,0,0
335,18.308,F,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336,19.222,M,5,1,1,0,0,0,0,0,0,0,2,0,0,6,0,1,0
337,18.984,F,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
338,18.409,F,36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
339,19.127,F,62,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0
340,18.606,F,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
341,19.047,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0
342,18.042,F,9,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0
343,18.475,F,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0
344,18.724,M,15,0,1,0,0,0,0,0,1,0,2,0,0,4,2,0,0
345,18.401,F,13,0,0,1,1,0,0,0,0,0,2,1,0,2,4,0,0
346,18.787,F,211,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
347,18.442,M,6,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
348,18.423,F,10,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2
349,18.793,F,34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
350,18.817,M,15,0,4,1,0,0,0,0,0,1,6,0,0,0,0,2,0
351,18.453,F,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0
352,14.36,F,26,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
353,18.571,M,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,18.645,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,18.261,F,9,2,0,0,0,0,0,0,0,0,2,5,1,1,1,0,0
356,19.149428645833336,F,53,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
357,19.102,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,18.248,F,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0
359,19.149428645833336,M,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,18.461,M,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
361,19.14,M,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,18.289,F,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
363,19.151,M,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
364,19.02,M,21,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1
365,18.204,M,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
366,18.93,M,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
367,18.965,M,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
368,19.149428645833336,F,42,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,2
369,18.894,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,18.845,F,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,18.888,M,1,2,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0
372,18.39,M,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
373,18.251,F,155,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0
374,19.149428645833336,F,71,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
375,17.281,F,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
376,19.187,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,19.08,F,0,0,0,0,0,0,0,0,0,4,4,1,1,2,0,2,0
378,18.396,F,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0
379,18.382,M,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,86.136,F,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
381,19.113,M,23,1,3,0,0,0,0,0,0,0,4,3,0,3,2,0,0
382,19.244,M,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,19.515,M,36,0,1,0,0,0,1,0,0,0,2,0,1,2,0,0,0
384,19.149428645833336,F,6,0,1,0,0,0,0,0,0,0,1,1,1,1,9,0,0
385,19.149428645833336,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
386,18.171,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
387,18.313,F,18,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
388,20.008,M,11,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
389,19.149428645833336,F,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
390,18.513,M,0,0,1,0,0,0,0,0,0,0,1,2,0,0,9,0,0
391,19.149428645833336,F,18,0,1,0,0,0,0,0,0,1,3,0,2,1,0,0,2
392,19.211,F,36,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2,0
393,18.957,F,39,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
394,19.154,F,79,0,3,0,0,0,4,0,0,0,8,3,1,2,3,6,1
395,19.069,F,43,6,0,0,1,1,0,0,0,0,8,1,2,4,10,0,0
396,19.149428645833336,F,33,1,1,0,0,0,0,1,0,0,3,0,0,0,1,2,3
397,18.606,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
398,18.324,F,46,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0
399,19.149428645833336,F,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
400,18.7,F,20,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
401,18.472,F,42,0,0,0,0,0,1,0,0,0,1,2,0,2,1,0,0
402,18.045,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,18.93,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
404,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,18.053,F,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406,18.311,F,21,0,0,0,0,1,0,0,0,0,1,5,0,1,0,0,0
407,18.461,F,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,18.311,F,56,0,0,0,0,0,0,1,0,0,1,0,2,0,2,2,0
409,18.798,F,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0
410,18.68,F,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,18.149,F,15,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0
412,19.904,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
413,19.14,F,74,0,1,5,0,0,0,0,1,0,7,1,1,1,0,0,0
414,17.977,F,53,1,1,0,0,0,0,0,0,0,4,5,1,12,0,10,0
415,19.149428645833336,F,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,18.346,F,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
417,18.201,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
418,18.658,F,4,0,0,1,0,0,0,0,0,0,1,4,0,2,0,0,0
419,18.313,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
420,18.519,F,8,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0
421,19.149428645833336,F,84,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
422,18.552,F,49,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0
423,18.311,F,72,0,0,0,0,0,1,0,0,3,4,1,0,0,0,1,0
424,18.976,F,11,0,0,0,0,0,0,0,0,1,1,4,0,1,2,2,0
425,18.845,F,40,0,0,0,0,0,0,0,0,0,0,3,2,2,4,0,0
426,18.316,F,37,0,0,0,0,0,2,0,0,0,4,4,0,1,1,0,1
427,18.784,F,31,1,2,6,0,1,0,0,0,0,11,3,0,0,6,0,0
428,18.795,M,79,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1
429,18.76,F,19,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
430,18.431,F,10,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
431,18.7,F,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
432,19.179,F,0,0,1,0,1,0,0,0,0,1,3,2,0,0,0,0,1
433,19.053,F,0,0,1,0,0,0,0,0,0,0,1,4,1,1,0,0,0
434,18.346,F,62,0,0,0,0,0,1,0,0,0,1,0,3,1,1,0,0
435,19.261,F,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
436,18.59,F,122,0,0,0,0,0,0,1,0,0,1,3,8,0,1,0,0
437,18.338,F,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0
438,19.143,F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
439,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
440,19.94,F,36,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0
441,18.464,F,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
442,18.968,M,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,19.149428645833336,F,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
444,18.491,F,21,0,0,0,0,0,0,1,0,0,1,2,0,2,0,1,0
445,18.48,F,4,2,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0
446,19.888,F,37,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,0
447,18.541,F,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
448,19.149428645833336,F,6,0,0,0,1,1,0,0,1,0,4,0,0,2,0,0,0
449,18.387,F,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,18.5,F,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
451,19.214,F,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0
452,18.242,F,44,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0
453,18.379,F,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
454,18.379,M,22,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0
455,18.437,M,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
456,18.513,F,27,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
457,18.836,M,18,1,0,0,0,0,0,0,0,0,1,12,2,1,1,7,2
458,18.245,F,86,0,0,0,0,0,0,0,0,0,0,5,7,4,5,8,2
459,18.524,M,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461,19.083,F,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
462,19.149428645833336,M,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2
463,18.664,F,34,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
464,19.069,F,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
465,18.552,F,0,0,1,0,0,0,0,0,0,0,2,3,0,2,0,0,0
466,18.516,F,13,6,0,1,2,0,0,0,0,0,9,3,1,1,0,4,4
467,19.211,M,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
468,18.204,F,10,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,1
469,19.149428645833336,F,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,1,0
470,18.617,M,21,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
471,18.801,M,62,0,1,1,0,0,0,0,1,0,3,0,2,0,0,0,1
472,19.149428645833336,F,45,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
473,18.549,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
474,19.4,F,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
475,19.195,M,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
476,19.064,F,85,0,1,0,0,0,1,0,0,0,2,7,2,2,2,0,0
477,18.543,F,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
478,18.686,F,24,0,0,0,2,0,0,0,0,0,2,5,5,1,0,0,0
479,19.433,F,7,0,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0
480,18.795,F,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
481,19.264,F,8,0,3,0,0,0,0,0,0,0,3,5,1,0,1,3,0
482,18.543,F,58,0,0,0,0,0,0,1,0,0,1,2,0,3,0,2,1
483,18.259,F,26,0,2,0,0,0,0,0,0,0,2,0,1,1,0,1,0
484,18.73,M,9,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,2
485,18.535,F,6,0,0,0,0,0,0,0,0,0,0,2,3,6,1,0,0
486,19.149428645833336,F,111,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0
487,19.149428645833336,F,17,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1
488,18.018,F,3,0,2,0,0,0,0,0,0,0,2,0,0,19,0,1,1
489,19.149428645833336,F,23,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0
490,18.327,F,1,0,0,0,0,0,1,0,0,0,1,1,0,13,1,0,0
491,18.39,M,14,0,1,0,0,0,1,0,0,0,2,1,0,6,6,1,1
492,19.165,M,36,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
493,18.557,F,22,0,2,0,0,0,0,0,0,0,2,2,1,5,1,4,2
494,18.223,F,24,0,0,0,0,0,0,0,0,9,9,0,0,20,0,0,3
495,19.149428645833336,M,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
496,18.708,F,80,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
497,18.122,F,9,0,1,0,0,0,0,0,0,0,2,0,2,3,0,1,0
498,18.902,F,119,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2
499,19.337,F,16,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0
500,19.239,F,23,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0
501,18.56,M,40,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0
502,19.324,M,0,1,1,1,0,0,1,0,8,0,12,0,2,0,0,0,0
503,19.488,F,18,0,0,0,0,1,0,0,1,0,2,0,0,3,2,0,0
504,18.705,F,1,2,2,0,0,0,3,0,1,0,9,2,2,2,0,0,0
505,18.71,F,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,19.149428645833336,F,15,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
507,18.883,F,52,0,1,4,0,0,0,0,0,0,5,4,0,0,0,0,0
508,18.538,M,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
509,19.149428645833336,M,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
510,18.511,F,19,0,0,2,0,0,1,0,0,0,3,0,0,1,0,1,0
511,18.209,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
512,19.833,F,61,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
513,18.442,F,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,19.149428645833336,F,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
515,19.149428645833336,F,23,0,1,0,0,0,1,0,0,0,2,0,0,2,0,1,6
516,18.845,F,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
517,18.894,F,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0
518,18.461,M,10,0,6,0,0,0,0,0,0,0,7,0,1,1,0,1,0
519,18.355,F,32,4,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0
520,18.806,F,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2
521,18.779,F,96,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
522,18.357,F,45,4,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1
523,19.149428645833336,F,135,11,2,0,0,0,0,0,0,0,13,4,3,0,0,0,0
524,18.771,M,24,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
525,19.149428645833336,F,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
526,18.415,M,114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
527,18.467,M,13,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0
528,18.042,F,169,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
529,18.73,F,228,0,0,0,0,0,0,0,0,0,0,11,9,9,3,2,2
530,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,18.894,F,0,0,3,0,1,0,0,0,0,0,4,0,1,2,1,0,0
532,18.557,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
533,19.064,F,9,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0
534,18.56,F,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0
535,19.567,M,33,0,6,8,0,0,1,0,1,0,16,0,0,3,2,3,0
536,18.877,F,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
537,19.198,F,9,0,1,0,0,2,0,0,0,0,4,0,0,1,2,0,2
538,18.442,F,86,0,0,0,0,0,0,1,0,0,1,4,3,3,3,3,0
539,19.548,M,19,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,1
540,18.565,F,99,0,0,0,0,0,0,0,0,0,0,3,1,5,1,3,0
541,18.409,F,29,0,0,0,2,0,0,0,0,0,2,4,3,2,1,0,0
542,18.36,F,6,1,0,2,0,0,0,0,0,0,3,0,1,1,0,0,0
543,18.754,F,11,2,1,0,0,0,1,3,1,0,8,0,0,0,1,0,0
544,18.278,F,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
545,18.319,F,7,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0
546,19.05,F,16,0,1,0,0,0,0,0,1,0,2,1,1,2,3,4,1
547,18.686,M,28,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0
548,19.655,M,15,1,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0
549,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,18.65,F,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
552,19.149428645833336,F,30,0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,0
553,18.585,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
554,18.784,F,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0
555,18.448,F,29,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
556,19.14,F,0,0,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0
557,18.563,F,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
558,19.017,F,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1
559,18.576,F,32,1,1,0,0,0,0,0,0,0,2,3,1,1,2,1,0
560,18.513,F,19,0,0,0,0,0,0,0,0,0,0,3,1,0,6,0,1
561,19.869,M,110,0,3,0,0,1,0,0,0,0,4,0,2,2,4,0,0
562,18.483,F,43,0,0,0,1,0,0,0,0,1,2,6,1,0,2,2,0
563,19.149428645833336,F,67,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
564,18.376,F,50,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
565,18.834,F,60,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0
566,19.149428645833336,F,96,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
567,18.891,F,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
568,18.261,F,53,0,0,0,1,0,1,0,1,0,3,1,1,2,2,0,0
569,18.639,F,22,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0
570,18.204,F,24,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
571,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
572,18.062,F,37,0,0,0,0,0,0,0,0,1,1,0,1,4,0,2,0
573,106.261,F,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
574,19.009,F,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
575,18.883,F,33,0,1,0,0,0,0,0,0,0,1,2,0,3,0,0,0
576,19.149428645833336,M,21,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
577,18.705,M,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
578,19.756,F,44,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0
579,18.59,F,55,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0
580,19.25,F,39,0,2,0,0,0,0,0,0,0,2,0,2,4,0,0,0
581,18.171,F,21,0,0,0,0,0,0,0,0,0,1,1,1,4,2,3,1
582,18.869,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,18.656,F,79,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
584,18.73,F,43,0,0,0,0,0,0,0,0,0,0,1,3,4,0,2,0
585,18.535,M,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
586,18.7,M,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,18.741,F,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0
588,19.149428645833336,F,14,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
589,18.324,F,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
590,18.957,M,34,0,1,0,0,0,0,0,5,0,6,2,0,1,1,1,0
591,18.442,F,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
592,18.423,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,18.286,F,44,0,0,4,0,0,0,0,0,0,4,0,0,3,0,1,0
594,22.029,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
595,19.091,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
596,18.256,F,56,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0
597,18.598,M,33,1,0,2,0,0,0,0,0,1,4,0,0,1,0,0,0
598,18.292,F,12,2,1,0,2,0,0,0,0,0,5,1,0,0,1,1,0
599,19.417,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,18.313,F,31,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0
601,18.428,M,92,1,0,0,0,0,0,0,0,0,1,1,1,3,3,0,0
602,18.423,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,18.475,F,19,3,0,0,0,6,0,0,0,0,10,0,1,2,1,0,0
604,19.064,F,50,0,0,0,0,3,0,0,0,0,3,2,1,1,0,0,2
605,18.278,F,2,0,0,2,0,0,0,0,0,0,2,0,1,4,0,3,0
606,14.984,F,42,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0
607,19.261,F,75,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0
608,19.614,M,31,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0
609,18.538,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
610,18.563,F,61,1,0,0,0,1,0,0,0,0,2,4,0,0,0,3,0
611,18.453,F,15,0,0,0,0,0,0,0,0,0,1,2,0,3,0,7,0
612,19.261,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,19.149428645833336,F,45,0,0,0,2,0,0,0,0,0,2,1,3,0,0,0,0
614,18.467,F,17,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,0
615,18.82,F,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616,18.478,F,1,0,2,0,0,0,1,0,0,0,3,1,2,1,0,0,0
617,19.149428645833336,F,6,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
618,18.705,F,32,0,0,0,0,0,0,0,0,0,0,0,2,3,0,4,0
619,18.226,F,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,1,0
620,19.149428645833336,F,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2
621,18.319,F,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
622,18.163,F,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
623,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0
624,18.828,F,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
625,18.987,F,67,2,0,0,0,0,0,1,0,0,3,1,0,0,1,1,1
626,18.398,M,17,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
627,18.316,M,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
628,18.363,F,117,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
629,18.582,M,31,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
630,19.877,F,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1
631,18.973,M,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
632,18.943,M,25,0,1,3,0,0,0,0,1,0,7,0,0,1,1,0,0
633,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,19.149428645833336,M,156,1,1,0,0,0,0,0,0,0,2,0,0,2,0,2,0
635,18.672,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,18.757,M,34,1,1,0,0,0,0,0,0,0,7,1,0,7,0,0,1
637,18.741,M,39,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0
638,19.129,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639,18.708,M,10,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0
640,17.996,F,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
641,18.801,M,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
642,18.303,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,18.346,F,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
644,18.338,M,9,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
645,17.467,F,70,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0
646,18.59,F,6,2,0,0,3,2,0,0,0,0,8,1,0,1,4,0,0
647,18.858,F,18,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0
648,19.428,M,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,18.42,F,34,1,0,0,2,0,0,0,0,0,3,0,0,1,0,1,0
